State,County,Preventable Hospital Stays,PCP Number,PCP Rate,MHP Number,MHP Rate,Smoking %,Obesity %,Physical Inactivy %,Mammogram %,Flu Vaccine %,Income 80%,Income 20%,Life Expectancy
Texas,Brewster,3343.0,7.0,76.0,12.0,130.0,15,26,22,24.0,13.0,98016.0,19686.0,81.289649284
Texas,Brown,3292.0,22.0,58.0,69.0,182.0,19,37,31,36.0,44.0,94019.0,23102.0,75.804215013
Texas,Burleson,5321.0,7.0,38.0,1.0,5.0,20,47,27,40.0,40.0,107571.0,25282.0,77.392520895
Texas,Burnet,3484.0,21.0,44.0,31.0,64.0,18,34,25,43.0,47.0,113632.0,28199.0,78.832116934
Texas,Caldwell,6002.0,12.0,28.0,34.0,78.0,19,39,23,30.0,42.0,102758.0,23564.0,77.259740474
Texas,Calhoun,6552.0,11.0,51.0,4.0,19.0,18,32,22,30.0,31.0,113266.0,25898.0,78.371217069
Texas,Callahan,3788.0,1.0,7.0,2.0,14.0,20,39,27,34.0,40.0,91478.0,21439.0,77.365905902
Texas,Cameron,5563.0,208.0,49.0,258.0,61.0,18,31,25,35.0,42.0,85049.0,15394.0,81.042588327
Texas,Camp,6190.0,11.0,84.0,6.0,46.0,20,21,24,36.0,35.0,89627.0,20120.0,76.296701245
Texas,Cass,4833.0,7.0,23.0,8.0,27.0,22,46,35,34.0,37.0,88475.0,18422.0,75.528064494
Texas,Castro,3758.0,1.0,13.0,1.0,13.0,18,29,21,28.0,28.0,92263.0,23984.0,79.535815589
Texas,Chambers,8018.0,6.0,14.0,11.0,25.0,18,33,25,34.0,33.0,157171.0,30022.0,78.216123348
Texas,Cherokee,5253.0,20.0,38.0,49.0,93.0,21,44,35,38.0,43.0,96169.0,20559.0,75.892156845
Texas,Childress,4143.0,10.0,137.0,7.0,96.0,21,23,18,21.0,26.0,92293.0,22188.0,75.650521524
Texas,Coleman,9272.0,5.0,60.0,1.0,12.0,21,21,25,29.0,26.0,86200.0,21116.0,73.488242364
Texas,Collin,3950.0,1019.0,101.0,1279.0,124.0,12,25,20,47.0,57.0,176553.0,44468.0,82.675870488
Texas,Collingsworth,10031.0,1.0,34.0,1.0,34.0,20,26,19,26.0,12.0,75500.0,18590.0,74.340017189
Texas,Colorado,5671.0,10.0,47.0,4.0,19.0,19,25,30,30.0,34.0,103257.0,24254.0,77.489484634
Texas,Comal,3681.0,96.0,65.0,202.0,129.0,15,30,22,39.0,45.0,151143.0,36642.0,79.749832864
Texas,Comanche,6384.0,6.0,44.0,6.0,44.0,19,24,25,33.0,28.0,93985.0,22376.0,76.734729946
Texas,Concho,5093.0,1.0,23.0,1.0,37.0,19,20,21,38.0,45.0,96400.0,21732.0,80.84749509
Texas,Cooke,4999.0,13.0,32.0,25.0,61.0,19,24,21,33.0,43.0,113784.0,28670.0,77.579212019
Texas,Coryell,4361.0,16.0,21.0,39.0,51.0,20,31,24,38.0,31.0,93337.0,25700.0,77.265924751
Texas,Dallam,5676.0,4.0,56.0,3.0,41.0,19,28,24,26.0,28.0,102179.0,31725.0,79.311907028
Texas,Dallas,4695.0,1834.0,70.0,4137.0,157.0,16,31,23,40.0,52.0,119221.0,26537.0,79.094813892
Texas,Dawson,5341.0,5.0,40.0,1.0,8.0,22,28,24,24.0,26.0,95701.0,16160.0,75.209200094
Texas,Deaf Smith,3648.0,2.0,11.0,1.0,5.0,17,26,18,28.0,39.0,95464.0,24272.0,77.562544418
Texas,Delta,5345.0,1.0,19.0,3.0,56.0,21,29,21,40.0,44.0,101162.0,25578.0,74.619555284
Texas,Denton,4794.0,464.0,54.0,1052.0,119.0,13,32,21,45.0,53.0,162962.0,40842.0,82.014735112
Texas,DeWitt,5745.0,10.0,50.0,3.0,15.0,20,26,32,31.0,32.0,114192.0,20236.0,76.054730099
Texas,Dickens,5607.0,1.0,44.0,1.0,45.0,20,18,19,29.0,32.0,90714.0,12685.0,77.506317929
Texas,Dimmit,5062.0,4.0,39.0,3.0,30.0,19,26,25,29.0,41.0,80882.0,15839.0,79.48632674
Texas,Eastland,4494.0,6.0,33.0,5.0,27.0,22,29,19,23.0,40.0,81638.0,16344.0,75.552106978
Texas,Ector,5627.0,94.0,58.0,77.0,46.0,17,37,32,25.0,41.0,118982.0,27408.0,74.933530807
Texas,Edwards,4002.0,1.0,52.0,1.0,52.0,18,22,25,44.0,32.0,80686.0,17950.0,77.967926242
Texas,Ellis,4902.0,76.0,42.0,122.0,66.0,17,38,26,39.0,52.0,137844.0,34690.0,78.563337697
Texas,El Paso,4408.0,407.0,48.0,818.0,97.0,15,32,20,27.0,33.0,92288.0,19165.0,80.120350701
Texas,Erath,4223.0,23.0,54.0,43.0,101.0,19,34,26,39.0,50.0,108380.0,19407.0,78.996879114
Texas,Falls,7676.0,2.0,12.0,2.0,12.0,22,29,20,36.0,34.0,79398.0,12528.0,77.667787787
Texas,Fannin,6167.0,6.0,17.0,35.0,99.0,21,32,25,37.0,44.0,106600.0,23464.0,75.373444218
Texas,Fayette,2900.0,8.0,32.0,7.0,28.0,19,24,23,37.0,46.0,108616.0,25068.0,79.358562817
Texas,Fort Bend,4175.0,677.0,86.0,601.0,74.0,12,26,18,38.0,50.0,181676.0,43929.0,83.016214805
Texas,Franklin,4606.0,3.0,28.0,4.0,37.0,18,30,24,31.0,44.0,112852.0,26471.0,78.053612335
Texas,Freestone,5941.0,6.0,30.0,3.0,15.0,21,39,26,30.0,37.0,112948.0,19283.0,76.375740402
Texas,Frio,4203.0,4.0,20.0,6.0,30.0,19,29,21,28.0,34.0,94324.0,16877.0,77.536696331
Texas,Gaines,5706.0,4.0,19.0,2.0,9.0,21,35,27,21.0,26.0,108572.0,25788.0,79.04252867
Texas,Galveston,6379.0,256.0,76.0,392.0,115.0,18,35,26,36.0,47.0,149210.0,28396.0,77.968017242
Texas,Gillespie,2132.0,32.0,119.0,25.0,93.0,16,24,28,47.0,53.0,112793.0,26673.0,80.66566162
Texas,Gonzales,4650.0,8.0,38.0,7.0,34.0,19,33,26,31.0,39.0,102171.0,23037.0,77.472850208
Texas,Gray,5644.0,10.0,46.0,5.0,23.0,21,36,27,30.0,46.0,100975.0,21094.0,74.451103404
Texas,Grayson,7435.0,62.0,46.0,175.0,128.0,19,38,35,34.0,52.0,105058.0,23721.0,76.142284057
Texas,Gregg,5720.0,104.0,84.0,206.0,166.0,20,34,23,40.0,50.0,99149.0,22610.0,75.523896468
Texas,Grimes,4922.0,7.0,25.0,4.0,14.0,21,41,30,37.0,48.0,107141.0,23090.0,76.706366149
Texas,Guadalupe,4029.0,51.0,31.0,50.0,30.0,15,33,21,34.0,40.0,131336.0,35175.0,79.954339124
Texas,Hale,5408.0,10.0,30.0,43.0,129.0,18,32,27,33.0,35.0,87596.0,21564.0,76.733303298
Texas,Hamilton,6502.0,8.0,94.0,7.0,83.0,21,25,24,44.0,21.0,102923.0,21596.0,74.956793728
Texas,Hansford,1118.0,3.0,55.0,2.0,37.0,21,27,22,30.0,41.0,82617.0,20457.0,77.779947511
Texas,Hardeman,5391.0,5.0,127.0,3.0,76.0,21,34,33,31.0,34.0,84897.0,18329.0,76.974352673
Texas,Hardin,5890.0,11.0,19.0,23.0,40.0,21,37,27,38.0,45.0,121635.0,23542.0,75.884376143
Texas,Harris,4701.0,2749.0,59.0,5889.0,125.0,16,30,22,34.0,47.0,128888.0,26087.0,79.869476474
Texas,Harrison,5165.0,20.0,30.0,23.0,35.0,21,45,34,39.0,47.0,102178.0,22103.0,76.489367985
Texas,Haskell,3635.0,3.0,52.0,4.0,71.0,23,28,33,33.0,40.0,76398.0,16241.0,77.646864186
Texas,Hays,3531.0,95.0,43.0,237.0,103.0,15,32,17,37.0,48.0,130357.0,29695.0,80.719038511
Texas,Hemphill,3272.0,4.0,105.0,1.0,26.0,19,22,22,34.0,31.0,120964.0,30552.0,77.290330034
Texas,Henderson,5247.0,25.0,30.0,47.0,57.0,22,37,32,41.0,52.0,95121.0,20300.0,74.889426361
Texas,Hidalgo,5415.0,399.0,46.0,556.0,64.0,15,38,24,35.0,45.0,87755.0,15786.0,81.911438974
Texas,Hill,5402.0,9.0,25.0,17.0,46.0,20,37,37,38.0,38.0,102880.0,23746.0,76.402442609
Texas,Hockley,3996.0,14.0,61.0,15.0,65.0,19,29,26,33.0,32.0,99694.0,20357.0,76.379640623
Texas,Hood,4278.0,29.0,48.0,59.0,96.0,18,33,25,49.0,52.0,129634.0,26939.0,78.22045975
Texas,Hopkins,3947.0,10.0,27.0,26.0,70.0,21,32,31,39.0,48.0,102943.0,23148.0,76.036364897
Texas,Houston,4843.0,4.0,17.0,5.0,22.0,24,28,32,29.0,40.0,73612.0,17170.0,76.561245969
Texas,Howard,7700.0,10.0,27.0,55.0,150.0,19,36,30,29.0,37.0,104933.0,22666.0,74.438224015
Texas,Hunt,6528.0,27.0,28.0,78.0,79.0,21,39,32,39.0,41.0,105715.0,21966.0,76.381557593
Texas,Hutchinson,4127.0,5.0,24.0,2.0,10.0,20,29,34,32.0,40.0,102800.0,21122.0,75.261669739
Texas,Jack,6232.0,4.0,45.0,1.0,11.0,22,25,28,29.0,33.0,107400.0,19695.0,74.961792662
Texas,Jackson,5681.0,1.0,7.0,3.0,20.0,18,33,29,30.0,38.0,108800.0,25587.0,76.846787625
Texas,Jasper,4637.0,13.0,36.0,16.0,45.0,23,44,34,35.0,40.0,93526.0,19229.0,74.91822245
Texas,Jeff Davis,4309.0,1.0,44.0,5.0,220.0,15,26,22,26.0,21.0,84155.0,25602.0,84.235971796
Texas,Jefferson,5194.0,134.0,53.0,264.0,105.0,20,42,32,39.0,45.0,106092.0,20531.0,76.161509074
Texas,Jim Wells,5244.0,10.0,24.0,34.0,84.0,17,34,25,28.0,37.0,93988.0,16736.0,75.383243884
Texas,Johnson,5954.0,75.0,44.0,134.0,76.0,19,40,29,38.0,48.0,115870.0,30882.0,77.101561468
Texas,Jones,6024.0,7.0,35.0,1.0,5.0,21,29,25,32.0,31.0,97542.0,23293.0,78.22661751
Texas,Karnes,4638.0,4.0,26.0,2.0,13.0,19,27,19,29.0,41.0,121835.0,20673.0,76.465519161
Texas,Kaufman,4732.0,37.0,29.0,125.0,92.0,18,40,31,37.0,52.0,129050.0,31845.0,76.59203421
Texas,Kendall,2374.0,38.0,83.0,81.0,171.0,13,34,26,48.0,51.0,173325.0,39462.0,81.59200637
Texas,Kerr,2308.0,44.0,84.0,162.0,308.0,17,24,25,47.0,51.0,103521.0,26023.0,78.059437016
Texas,Kimble,2526.0,4.0,92.0,1.0,23.0,19,30,26,30.0,30.0,107022.0,19887.0,75.257852762
Texas,Kleberg,6187.0,13.0,42.0,15.0,49.0,16,33,25,34.0,38.0,97714.0,14706.0,74.611509727
Texas,Lamar,5902.0,25.0,50.0,52.0,104.0,22,34,41,44.0,49.0,90964.0,17783.0,74.825045753
Texas,Lamb,3366.0,4.0,30.0,3.0,23.0,20,25,27,31.0,35.0,87597.0,20407.0,76.187958291
Texas,Lampasas,6628.0,10.0,47.0,13.0,61.0,18,34,23,39.0,24.0,113016.0,27920.0,78.537163069
Texas,Lavaca,6390.0,13.0,65.0,3.0,15.0,19,40,33,39.0,39.0,113781.0,24448.0,79.162687501
Texas,Lee,4432.0,5.0,29.0,11.0,64.0,19,38,27,36.0,47.0,101167.0,22092.0,77.750046759
Texas,Liberty,5966.0,20.0,23.0,17.0,19.0,22,38,31,24.0,37.0,97955.0,22667.0,74.050168956
Texas,Limestone,5694.0,8.0,34.0,11.0,47.0,22,42,28,38.0,41.0,88589.0,19503.0,75.496923737
Texas,Live Oak,3322.0,1.0,8.0,1.0,8.0,20,24,24,34.0,32.0,105873.0,21512.0,80.142111615
Texas,Llano,4227.0,17.0,79.0,12.0,55.0,19,26,26,42.0,43.0,107424.0,24705.0,79.010103834
Texas,Lubbock,3748.0,252.0,82.0,494.0,159.0,17,31,22,37.0,46.0,106523.0,21408.0,76.395449806
Texas,McCulloch,4374.0,4.0,50.0,3.0,38.0,19,31,23,26.0,33.0,92592.0,17641.0,75.550806485
Texas,McLennan,5194.0,187.0,73.0,414.0,161.0,19,34,23,45.0,50.0,103817.0,20357.0,77.795784091
Texas,Madison,4761.0,3.0,21.0,3.0,21.0,20,30,28,30.0,43.0,106776.0,21193.0,75.866911353
Texas,Matagorda,6195.0,14.0,38.0,16.0,44.0,19,37,33,32.0,41.0,97020.0,18382.0,75.924282789
Texas,Maverick,8090.0,17.0,29.0,19.0,32.0,18,31,26,25.0,26.0,86329.0,14645.0,78.534696772
Texas,Medina,5418.0,14.0,27.0,18.0,35.0,16,37,20,34.0,38.0,124127.0,25134.0,78.663794522
Texas,Midland,3248.0,62.0,36.0,158.0,89.0,15,35,24,37.0,44.0,151631.0,33667.0,78.724266568
Texas,Milam,6957.0,3.0,12.0,8.0,32.0,21,41,34,35.0,40.0,93674.0,20283.0,76.699584712
Texas,Mills,2888.0,2.0,41.0,5.0,103.0,20,27,28,38.0,19.0,92500.0,17329.0,77.468569994
Texas,Montague,3876.0,6.0,31.0,5.0,25.0,21,34,29,28.0,30.0,99646.0,20892.0,74.43661272
Texas,Montgomery,4862.0,353.0,60.0,526.0,87.0,16,29,18,34.0,50.0,162594.0,35121.0,79.666572952
Texas,Moore,6880.0,10.0,47.0,3.0,14.0,19,28,21,28.0,36.0,97068.0,29346.0,77.756566868
Texas,Morris,6468.0,2.0,16.0,4.0,32.0,21,33,20,27.0,42.0,79223.0,18305.0,74.251578041
Texas,Nacogdoches,6694.0,46.0,70.0,68.0,104.0,21,35,30,34.0,48.0,91182.0,17335.0,76.982722043
Texas,Navarro,4677.0,20.0,40.0,32.0,64.0,21,35,23,33.0,46.0,97848.0,20047.0,75.582575205
Texas,Nolan,5487.0,5.0,34.0,9.0,61.0,20,27,25,28.0,37.0,91401.0,19878.0,74.775746297
Texas,Nueces,4376.0,287.0,79.0,439.0,121.0,16,33,25,40.0,42.0,110728.0,22537.0,78.403928388
Texas,Ochiltree,6329.0,4.0,40.0,3.0,31.0,18,27,33,29.0,27.0,96988.0,25866.0,78.582353009
Texas,Orange,5566.0,16.0,19.0,19.0,23.0,21,46,38,36.0,47.0,123125.0,25852.0,74.318455027
Texas,Palo Pinto,5834.0,11.0,38.0,6.0,21.0,21,41,29,34.0,46.0,92962.0,20372.0,76.560354909
Texas,Panola,5891.0,8.0,35.0,3.0,13.0,21,34,25,33.0,40.0,99238.0,20951.0,75.717698039
Texas,Parker,4720.0,58.0,42.0,79.0,55.0,17,32,25,41.0,50.0,144984.0,34687.0,78.598278022
Texas,Pecos,4141.0,7.0,45.0,4.0,25.0,18,39,27,19.0,18.0,97750.0,25128.0,78.395152014
Texas,Polk,3401.0,29.0,58.0,22.0,43.0,22,40,34,38.0,47.0,97040.0,21075.0,73.709509392
Texas,Potter,4871.0,89.0,74.0,253.0,215.0,20,31,24,36.0,46.0,83023.0,18740.0,73.774647766
Texas,Presidio,2732.0,2.0,29.0,3.0,45.0,22,30,23,20.0,13.0,64119.0,11058.0,88.807774432
Texas,Rains,5774.0,1.0,8.0,5.0,40.0,21,27,18,37.0,40.0,100321.0,22988.0,77.509795337
Texas,Randall,3283.0,86.0,63.0,128.0,93.0,15,30,27,38.0,46.0,124149.0,31695.0,79.216119483
Texas,Real,3214.0,2.0,58.0,1.0,29.0,21,20,22,36.0,34.0,70333.0,16172.0,76.509445986
Texas,Red River,5238.0,2.0,16.0,4.0,33.0,23,40,37,34.0,50.0,82986.0,15254.0,74.211255504
Texas,Reeves,7558.0,5.0,32.0,1.0,6.0,18,29,25,23.0,30.0,97043.0,18424.0,78.282578371
Texas,Refugio,6326.0,1.0,14.0,1.0,14.0,18,20,29,34.0,30.0,85768.0,19300.0,78.217653173
Texas,Robertson,7776.0,1.0,6.0,2.0,12.0,20,42,36,40.0,44.0,103473.0,22092.0,76.500417455
Texas,Rockwall,4124.0,77.0,76.0,135.0,129.0,14,31,27,40.0,52.0,174210.0,49120.0,80.480299972
Texas,Runnels,4995.0,7.0,68.0,4.0,39.0,19,19,20,37.0,40.0,93044.0,19311.0,76.092968729
Texas,Rusk,5528.0,11.0,20.0,14.0,26.0,21,41,30,36.0,40.0,102975.0,23606.0,77.000086949
Texas,Sabine,4410.0,3.0,28.0,1.0,9.0,24,27,30,34.0,38.0,81620.0,17592.0,76.071375185
Texas,San Augustine,4498.0,2.0,24.0,1.0,12.0,23,36,29,34.0,46.0,80888.0,13375.0,75.677060412
Texas,San Jacinto,6793.0,2.0,7.0,3.0,10.0,23,38,23,25.0,43.0,94724.0,20119.0,77.203456901
Texas,San Patricio,4504.0,17.0,25.0,26.0,39.0,17,41,33,37.0,42.0,114358.0,21961.0,76.034745882
Texas,San Saba,4568.0,2.0,33.0,2.0,33.0,21,32,25,27.0,28.0,90958.0,20127.0,79.244569745
Texas,Scurry,6092.0,10.0,59.0,4.0,24.0,20,28,23,23.0,34.0,104043.0,25854.0,77.449756221
Texas,Shackelford,3399.0,1.0,31.0,2.0,61.0,20,26,20,34.0,48.0,88265.0,20133.0,82.290333718
Texas,Shelby,4487.0,5.0,20.0,14.0,55.0,23,29,36,28.0,42.0,83793.0,17836.0,74.938586397
Texas,Smith,4721.0,238.0,103.0,289.0,124.0,19,33,23,44.0,52.0,110839.0,24052.0,78.133223415
Texas,Somervell,3782.0,6.0,67.0,2.0,22.0,20,29,24,45.0,49.0,122066.0,21705.0,77.74276844
Texas,Starr,6261.0,14.0,22.0,11.0,17.0,20,32,26,27.0,27.0,67182.0,13052.0,78.401309069
Texas,Stephens,6346.0,3.0,32.0,3.0,32.0,22,35,29,28.0,41.0,91228.0,17924.0,76.36766478
Texas,Tarrant,5329.0,1225.0,59.0,2770.0,132.0,15,31,23,40.0,50.0,131152.0,30665.0,79.292299609
Texas,Taylor,4294.0,94.0,68.0,248.0,180.0,18,31,25,40.0,45.0,104248.0,23638.0,75.590430784
Texas,Terry,7039.0,4.0,33.0,1.0,8.0,21,37,26,20.0,39.0,92822.0,23252.0,74.746946283
Texas,Titus,5391.0,15.0,45.0,21.0,64.0,20,34,29,27.0,41.0,93579.0,22922.0,76.918461968
Texas,Tom Green,5869.0,85.0,72.0,185.0,155.0,17,30,25,42.0,53.0,106498.0,24109.0,77.761628315
Texas,Travis,3803.0,1078.0,86.0,3715.0,292.0,13,23,15,40.0,50.0,153606.0,32404.0,81.914036957
Texas,Trinity,4482.0,2.0,14.0,2.0,14.0,22,25,26,29.0,38.0,83735.0,18261.0,73.992110216
Texas,Tyler,6587.0,4.0,18.0,6.0,28.0,22,42,36,31.0,33.0,89480.0,18504.0,75.692247308
Texas,Upshur,5538.0,12.0,29.0,16.0,38.0,21,30,29,36.0,45.0,106785.0,21338.0,75.279368173
Texas,Uvalde,4108.0,11.0,41.0,14.0,52.0,18,36,25,29.0,34.0,84595.0,17467.0,77.596479641
Texas,Val Verde,4819.0,15.0,30.0,26.0,53.0,17,27,19,29.0,26.0,99288.0,17841.0,78.459599717
Texas,Van Zandt,4752.0,9.0,16.0,19.0,34.0,20,35,27,39.0,40.0,103620.0,24080.0,76.607291148
Texas,Victoria,6196.0,70.0,76.0,143.0,155.0,17,37,29,40.0,51.0,112086.0,23866.0,78.23894566
Texas,Walker,5427.0,21.0,29.0,41.0,56.0,20,32,22,33.0,45.0,92801.0,14847.0,78.813426517
Texas,Waller,5793.0,7.0,13.0,15.0,27.0,19,35,31,29.0,45.0,121014.0,24828.0,79.740491793
Texas,Ward,9473.0,2.0,17.0,2.0,17.0,18,38,28,18.0,26.0,104826.0,24700.0,75.701011786
Texas,Washington,3671.0,21.0,60.0,20.0,56.0,19,36,37,41.0,46.0,110357.0,24169.0,80.153479383
Texas,Webb,5153.0,86.0,31.0,94.0,34.0,17,37,32,27.0,37.0,98074.0,17170.0,80.5446158
Texas,Wharton,6110.0,14.0,34.0,18.0,43.0,19,37,24,34.0,40.0,105183.0,19532.0,77.278989213
Texas,Wheeler,4826.0,2.0,39.0,3.0,59.0,20,25,26,30.0,28.0,94424.0,21393.0,74.839582323
Texas,Wichita,5195.0,102.0,77.0,211.0,160.0,20,36,30,39.0,47.0,95377.0,19853.0,75.357998026
Texas,Wilbarger,6777.0,5.0,39.0,19.0,149.0,21,36,31,27.0,48.0,88431.0,17500.0,75.584661636
Texas,Willacy,6698.0,7.0,33.0,6.0,28.0,20,38,26,28.0,50.0,74495.0,13608.0,77.549653978
Texas,Williamson,3776.0,396.0,70.0,713.0,121.0,12,31,19,46.0,52.0,151802.0,42697.0,82.106826155
Texas,Wilson,3828.0,23.0,46.0,16.0,31.0,16,35,32,36.0,39.0,140175.0,32266.0,79.001528077
Texas,Wise,6049.0,27.0,40.0,21.0,30.0,19,45,28,34.0,49.0,121351.0,28591.0,76.545465568
Texas,Wood,4290.0,20.0,44.0,16.0,35.0,20,33,31,42.0,40.0,100395.0,21083.0,76.621976885
Texas,Yoakum,4094.0,3.0,35.0,2.0,23.0,16,30,21,20.0,19.0,118292.0,34145.0,78.194718988
Texas,Young,6489.0,12.0,67.0,10.0,56.0,21,36,35,30.0,42.0,104053.0,21689.0,74.861574314
Texas,Zavala,5312.0,1.0,8.0,6.0,51.0,21,29,25,20.0,26.0,68435.0,12906.0,76.034236992
Utah,Beaver,3964.0,6.0,91.0,5.0,75.0,13,27,19,28.0,21.0,95300.0,25971.0,76.830630254
Utah,Box Elder,2645.0,18.0,33.0,259.0,462.0,12,34,18,43.0,45.0,108392.0,33033.0,78.963193466
Utah,Cache,1977.0,57.0,45.0,221.0,172.0,10,25,14,44.0,51.0,105569.0,27134.0,81.524425528
Utah,Carbon,3626.0,10.0,49.0,40.0,195.0,15,30,23,40.0,50.0,91132.0,19909.0,76.231336098
Utah,Davis,1847.0,169.0,48.0,770.0,217.0,8,27,16,42.0,51.0,138660.0,44220.0,80.668162883
Utah,Duchesne,3090.0,9.0,45.0,34.0,171.0,15,32,22,23.0,42.0,106193.0,27557.0,76.386599195
Utah,Emery,1722.0,1.0,10.0,11.0,110.0,13,32,19,33.0,36.0,99000.0,25026.0,76.45683983
Utah,Garfield,4724.0,2.0,39.0,6.0,119.0,14,21,25,41.0,28.0,95431.0,24621.0,77.470492844
Utah,Grand,1424.0,13.0,133.0,23.0,236.0,13,27,16,34.0,42.0,82090.0,22390.0,78.223521767
Utah,Iron,2915.0,20.0,38.0,168.0,306.0,14,26,17,40.0,45.0,96891.0,23369.0,79.390888092
Utah,Juab,5738.0,8.0,69.0,62.0,516.0,13,28,19,31.0,47.0,113069.0,33277.0,77.438933059
Utah,Kane,1995.0,3.0,39.0,16.0,203.0,12,28,19,33.0,39.0,99203.0,23881.0,79.797087839
Utah,Millard,2672.0,6.0,46.0,16.0,121.0,12,36,20,36.0,42.0,105918.0,27864.0,81.041674151
Utah,Morgan,1009.0,11.0,91.0,3.0,25.0,9,22,17,37.0,46.0,157955.0,49014.0,80.625448512
Utah,Salt Lake,2262.0,899.0,78.0,5883.0,507.0,11,26,17,39.0,50.0,134504.0,35557.0,79.757207492
Utah,San Juan,3150.0,10.0,65.0,23.0,150.0,19,39,23,18.0,22.0,90728.0,14824.0,76.409577081
Utah,Sanpete,3181.0,14.0,46.0,264.0,853.0,13,29,20,36.0,42.0,96274.0,26795.0,80.136348549
Utah,Sevier,2280.0,10.0,46.0,49.0,227.0,14,30,22,40.0,49.0,93418.0,23897.0,77.143358166
Utah,Summit,1748.0,54.0,129.0,81.0,192.0,8,15,12,50.0,56.0,218132.0,46597.0,85.066576012
Utah,Tooele,3572.0,12.0,17.0,78.0,108.0,12,37,25,37.0,45.0,121568.0,37204.0,78.352651332
Utah,Uintah,4043.0,12.0,34.0,49.0,137.0,15,36,21,28.0,45.0,110583.0,28506.0,76.269751959
Utah,Utah,2267.0,263.0,42.0,1753.0,276.0,7,26,15,39.0,49.0,130725.0,35441.0,80.627183255
Utah,Wasatch,2728.0,17.0,51.0,35.0,103.0,9,25,15,41.0,50.0,144321.0,41534.0,82.375875205
Utah,Washington,2516.0,96.0,56.0,497.0,280.0,11,24,17,42.0,47.0,108418.0,28753.0,81.957999668
Utah,Wayne,614.0,1.0,37.0,18.0,664.0,12,22,15,41.0,11.0,87083.0,20109.0,80.548516286
Utah,Weber,1812.0,111.0,43.0,611.0,235.0,12,32,19,43.0,46.0,114968.0,31462.0,78.478136316
Vermont,Addison,2389.0,42.0,114.0,111.0,302.0,14,26,20,43.0,57.0,122697.0,31991.0,81.666012843
Vermont,Bennington,4404.0,37.0,104.0,170.0,479.0,17,30,20,48.0,50.0,115259.0,24940.0,77.821863579
Vermont,Caledonia,2733.0,24.0,79.0,110.0,367.0,19,30,23,42.0,38.0,97764.0,23021.0,78.662492159
Vermont,Chittenden,2152.0,299.0,182.0,1070.0,653.0,13,22,14,46.0,59.0,136485.0,30502.0,81.764723888
Vermont,Essex,4806.0,1.0,16.0,3.0,49.0,21,30,28,39.0,40.0,84500.0,20516.0,78.103041514
Vermont,Franklin,4508.0,27.0,55.0,128.0,259.0,17,35,26,45.0,45.0,113775.0,30652.0,78.611259889
Vermont,Grand Isle,2953.0,4.0,56.0,2.0,28.0,15,30,22,46.0,49.0,126577.0,31977.0,79.904012196
Vermont,Lamoille,3357.0,23.0,91.0,122.0,481.0,17,24,19,44.0,58.0,116378.0,23227.0,80.712014837
Vermont,Orange,3957.0,24.0,83.0,99.0,343.0,17,29,18,45.0,44.0,106380.0,27770.0,79.675653054
Vermont,Orleans,3797.0,19.0,71.0,73.0,270.0,21,32,25,45.0,31.0,92250.0,20325.0,78.548640035
Vermont,Rutland,3748.0,44.0,75.0,186.0,320.0,18,33,22,44.0,47.0,103745.0,23539.0,77.42804108
Vermont,Washington,2963.0,62.0,107.0,321.0,550.0,15,22,16,47.0,56.0,117089.0,26108.0,80.339233457
Vermont,Windham,3181.0,42.0,98.0,312.0,739.0,17,25,17,47.0,40.0,104710.0,21948.0,78.608864774
Vermont,Windsor,3316.0,54.0,98.0,294.0,534.0,16,28,17,48.0,40.0,114953.0,25880.0,79.892949918
Virginia,Accomack,4036.0,13.0,40.0,37.0,114.0,23,37,33,43.0,46.0,89509.0,22169.0,76.803158062
Virginia,Albemarle,3533.0,154.0,142.0,157.0,144.0,14,23,15,50.0,62.0,160273.0,35196.0,82.701359689
Virginia,Alleghany,9113.0,7.0,47.0,4.0,27.0,24,33,31,38.0,51.0,94545.0,16996.0,76.31361389
Virginia,Amelia,5286.0,1.0,8.0,8.0,61.0,22,44,29,39.0,47.0,124679.0,24600.0,76.146373876
Virginia,Amherst,4404.0,8.0,25.0,6.0,19.0,22,29,27,31.0,50.0,103234.0,24301.0,77.986062961
Virginia,Appomattox,4816.0,2.0,13.0,3.0,19.0,22,41,30,32.0,52.0,108727.0,21720.0,77.385838114
Virginia,Arlington,2804.0,179.0,75.0,468.0,198.0,10,19,12,40.0,52.0,216708.0,55811.0,85.922105022
Virginia,Augusta,4113.0,38.0,50.0,56.0,74.0,19,35,26,51.0,56.0,107830.0,28414.0,80.839343589
Virginia,Bath,6972.0,1.0,23.0,1.0,24.0,25,26,25,50.0,32.0,96441.0,25422.0,76.478159406
Virginia,Botetourt,3639.0,18.0,54.0,14.0,42.0,19,29,18,45.0,53.0,126783.0,32141.0,79.32984096
Virginia,Brunswick,5174.0,5.0,31.0,6.0,37.0,24,44,38,44.0,46.0,84406.0,17670.0,74.8505534
Virginia,Buchanan,7599.0,6.0,28.0,7.0,33.0,29,36,40,33.0,31.0,68893.0,14218.0,74.031087355
Virginia,Buckingham,5710.0,4.0,24.0,6.0,35.0,25,42,35,39.0,43.0,83990.0,20281.0,78.822903197
Virginia,Campbell,3918.0,9.0,16.0,8.0,15.0,21,38,31,33.0,52.0,96646.0,23168.0,79.095151932
